evalNo,evalNm,maxDigDepth,proStage,no
E10007000007,"의정부시 고산지구 상2-2,3 오피스텔 신축공사",18.45,진행중,1657
E00203000048,인천광역시 검단지구 일상C12-1-1BL 판매시설 및 근린생활시설 신축공사,15.51,진행중,1658
E00203000050,인천광역시 검단 신도시  (C6-1-1) 근린생활시설 신축공사,14.36,진행중,1659
E00085000001,청주시 복대동 주거복합건물 신축공사,19.71,진행중,1660
E00044000028,용인 서울우유부지 공동주택 신축공사에 따른 소규모 지하안전영향평가,19.90,진행중,1661
E00004000013,등촌동 어울림플라자 건립사업 소규모 지하안전영향평가 용역,19.20,진행중,1662
E00205000021,화정동 23-191 일원 주상복합 신축공사,15.96,진행중,1663
E00047000048,SK네트웍스 주유소부지 청년주택 개발사업 설계용역 (서울시 중랑구 중화동 207-22),16.50,진행중,1664
E00149000039,고덕국제화계획지구 중상6-1-1 근린생활시설 및 의료시설 신축공사,14.08,진행중,1665
E00198000019,"판교 제2테크노밸리 브이원텍, 소만사 사옥 신축공사",19.80,진행중,1666
E00039000010,고양시 화정동(1002-4일원) 오피스텔 신축공사 소규모지하안전영향평가 용역,19.96,진행중,1667
E00164000011,제주 프라이빗 리조트 증축공사 소규모 지하안전영향평가,16.50,진행중,1668
E00023000042,신사동 근생 및 업무시설 신축공사,12.34,진행중,1669
E00062000017,파주 운정 3지구 태산w-tower 신축공사,19.41,진행중,1670
E00043000023,"중랑구 상봉동  90-3, 20 역세권 청년주택 신축공사",17.18,진행중,1671
E00084000013,"하남시 위례택지개발사업지구 C3-1-5,-6블럭 근린생활시설 신축공사",14.67,진행중,1672
E00154000029,화도읍 묵현리 296-3 주상복합 신축공사,14.63,진행중,1673
E00084000014,서울 영등포동3가17외2필지 주상복합 신축공사,12.40,진행중,1674
E00038000086,화성 향남 2지구 13BL 공동주택 신축공사 소규모 지하안전영향평가,13.84,진행중,1675
E00027000018,과천지식정보타운 4-1BL 지식산업센터 신축공사,19.98,진행중,1676
E00027000019,과천지식정보타운 4-2BL 지식산업센터 신축공사,19.98,진행중,1677
E00027000020,과천지식정보타운 4-4BL 지식산업센터 신축공사,19.98,진행중,1678
E00036000010,부산광역시 부산진구 부암동 705-1번지 일원 주거복합 소규모 지하안전평가 ,13.71,진행중,1679
E00106000026,"대전시 유성구 도룡동 385-20, 385-21번지 주상복합 신축공사",19.14,진행중,1680
E00020000017,학잠1구역 주택재개발 정비사업 소규모 지하안전영향평가,14.00,진행중,1681
E00004000015,가산디지털단지 E/S설치공사,13.70,진행중,1682
E00025000021,논현동 267-3근린생활시설 신축공사 소규모 지하안전영향평가,19.80,진행중,1683
E10084000001,경기도시공사 융복합센터 소규모 지하안전 영향평가 용역,18.86,진행중,1684
E00133000026,대구광역시 북구 칠성동2가 321외 주상복합 신축공사,17.18,진행중,1685
E00025000022,마포구 서교동 363-5 근린생활시설 신축공사 소규모지하안전영향평가,17.05,진행중,1686
E00060000022,"양주 회천 상업용지 E6-2-1,2BL 주상복합 신축공사",19.94,진행중,1687
E00057000023,송내 1-1구역 주택재건축정비사업 소규모 지하안전영향평가,16.76,진행중,1688
E00057000024,한강삼익아파트 주택재건축정비사업 소규모 지하안전영향평가,14.04,진행중,1689
E00247000006,중구 광희동2가 37번지 외 3필지 신축공사,17.59,진행중,1690
E00036000011,인천시 중구 운남동 1599-2 지하안전영향평가 용역,19.80,진행중,1691
E00131000022,"경기도 부천시 원종동 271-24번지 외 3필지 아파트, 오피스텔 신축공사",16.74,진행중,1692
E00150000011,당감동 복합국민체육센터 소규모 지하안전영향평가 용역,15.51,진행중,1693
E00036000012,인천시 중구 운남동 1599-4 신축공사,19.80,진행중,1694
E00080000032,성동구 도선동 116번지 외 1필지 복합시설 신축공사,19.53,진행중,1695
E00061000015,신촌동 주민센터 복합화사업 소규모 지하안전영향평가 용역,13.76,진행중,1696
E00180000001,한누리 공영주차장 복합화사업 소규모 지하안전영향평가,11.92,진행중,1697
E00066000050,대흥동 업무시설 신축공사,16.81,진행중,1698
E00143000018,화성새마을금고 회관 신축공사 소규모 지하안전평가,18.40,진행중,1699
E00224000010,신림동 1644-3번지 청년주택 신축공사,19.60,진행중,1700
E00167000006,인천부평 도시재생뉴딜 복합개발사업 소규모 지하안전영향평가용역,18.66,진행중,1701
E00143000019,응암동 OO주상복합 신축공사 중 소규모지하안전영향평가용역,17.00,진행중,1702
E00082000009,대전 유성구 봉명동 생활숙박시설 신축공사,19.12,진행중,1703
E00226000017,중구 공평동 00주거복합 신축공사,16.35,진행중,1704
E00123000003,"송도 6,8공구 A14BL 공동주택 신축공사",10.34,진행중,1705
E00044000029,영등포구 신길동 역세권 청년주택 신축 관련 신풍역 지하철 연결통로 설치공사,13.07,진행중,1706
E00075000013,인천 가정지구 상업 C7-2 근린생활시설 신축공사,14.37,진행중,1707
E00082000010,문래진주아파트 주택재건축정비사업,14.46,진행중,1708
E00082000011,남성아파트 주택재건축정비사업,14.06,진행중,1709
E00099000023,수원 인계동 752-11외 오피스텔 신축공사 소규모 지하안전영향평가,15.75,진행중,1710
E00017000039,경기도 김포시 통진읍 마송리 180-3번지 일원,18.76,진행중,1711
E00055000048,마천4구역 주택재개발 정비사업,16.80,진행중,1712
E00005000015,광주광역시 치평동 1208-5 주거복합 신축공사,17.00,진행중,1713
E00050000003,월전동~무진로간 도로개설공사 소규모지하안전영향평가,12.49,진행중,1714
E00055000049,방배동 795-23번지 신축공사,15.65,진행중,1715
E00118000007,대구시 달서구 두류동 주거복합 신축공사,19.10,진행중,1716
E00055000050,하남시 미사지구 종교용지,17.04,진행중,1717
E00055000051,"시흥시 은계지구 상업10-2BL, 3BL 신축부지 ",17.41,진행중,1718
E00055000052,신사동 525-12번지 신축공사,19.01,진행중,1719
E00055000053,평택 고덕 국제화계획지구 C1-2 중상11블럭 2-1 신축공사,19.95,진행중,1720
E00055000054,구의동 587-62 역세권 청년주택 신축공사,11.86,진행중,1721
E00055000055,국민대학교,19.26,진행중,1722
E00044000030,부산 수영구 민락동 181-79 도시형생활주택 및 오피스텔 신축공사에 따른 소규모 지하안전영향평가 용역,17.06,진행중,1723
E00075000014,성남 판교대장지구 상업 2B-2L 오피스텔 신축공사 지하안전영향평가,18.72,진행중,1724
E00055000056,KOTITI시험연구원 과천신사옥 건립공사,19.79,진행중,1725
E00044000031,이태원 근린생활시설 신축사업 소규모 지하안전영향 평가 용역,19.86,진행중,1726
E00055000057,김해 율하2지구 상업용지,15.00,진행중,1727
E00075000015,성남 판교대장지구 상업 3B-1L 오피스텔 신축공사 지하안전영향평가,18.44,진행중,1728
E00044000033,안양시 호계지구 05BL 지식산업센터 소규모 지하안전영향 평가 용역,18.70,진행중,1729
E00082000013,가산동 459-21 지식산업센터 신축공사,19.85,진행중,1730
E00082000014,마곡지구 D9-2 연구소 신축공사,18.89,진행중,1731
E00045000013,홍익대학교 아트&디자인밸리 증축공사,18.67,진행중,1732
E00203000051,인천 서구 원창동 근린 및 요양병원 신축계획안,17.69,진행중,1733
E10053000009,의정부시 의정부동 127-4번지 주상복합 신축공사,19.96,진행중,1734
E00080000033,성동구 도선동 114번지 외 1필지 복합시설 신축공사,19.53,진행중,1735
E00062000018,서울시 서초구 서초동 1598-7번지 신축공사,19.36,진행중,1736
E10047000006,경기도 광주시 신월리 651-2 냉동창고 신축공사(재접수),19.44,진행중,1737
E00164000012,시흥시 시화 MTV 스트리트몰2 특화거리 조성사업 설계용역(지하안전영향평가),17.22,진행중,1738
E00024000009,화성동탄2 A94블록 민간참여 주택건설사업,17.11,진행중,1739
E00001000029,경기도 과천시 주암동 63-9번지 일원 소규모 지하안전영향평가,17.21,진행중,1740
E00117000006,서울대학교 의과대학 의학도서관 재건축사업 소규모 지하안전영향평가 용역,13.15,진행중,1741
E00042000030,강남구 대치동 994-9 신축공사 소규모지하안전영향평가 용역,16.36,진행중,1742
E00154000030,종로구 혜화동 163-24 공연장 신축공사,19.76,진행중,1743
E00210000015,"용인시 신갈동 68-3,4,5 업무시설 신축공사",19.50,진행중,1744
E00210000017,화곡중앙시장정비사업 복합시설 신축공사,18.60,진행중,1745
E00210000018,남양주시 진접읍 진접3지구 00아파트 신축공사,14.11,진행중,1746
E00106000027,충주 제1-4산업단지 완충저류시설,17.30,진행중,1747
E10096000001,서초구 양재동 (주)제일엔지니어링 사옥 신축공사 소규모 지하안전영향평가,12.61,진행중,1748
E00131000023,부개동 152-1번지 외 10필지 주상복합 신축공사,14.29,진행중,1749
E00065000028,시흥시 오복동 도시개발사업조합 1동 복합빌딩 신축공사 소규모지하안전영향평가,19.76,진행중,1750
E00038000091,용인시 죽전동 876번지 공동주택 신축공사 소규모지하안전영향평가,14.45,진행중,1751
E00218000018,부산진구 부암동 80-53번지 일원 주상복합 신축공사 수규모지하안전영향평가,18.80,진행중,1752
E00121000032,한남동 공동주택 신축공사,11.64,진행중,1753
E00022000032,순천시 덕암동 공동주택 신축공사,19.26,진행중,1754
E00223000005,7호선 하계외 2역 승강편의시설 설치공사 소규모 지하안전영향평가 용역(하계역),11.79,진행중,1755
E00218000019,가야동 3-11 주상복합 신축공사 소규모지하안전영향평가,18.30,진행중,1756
E00223000006,7호선 하계외 2역 승강편의시설 설치공사 소규모 지하안전영향평가 용역(중화역),12.95,진행중,1757
E00149000040,오송 스타플렉스 신축공사,19.78,진행중,1758
E00133000027,오산세교 도시지원시설 자족4블럭 개발계획,17.36,진행중,1759
E00157000006,양양군 조산리440-7번지 외 1필지 생활숙박시설 신축공사,19.75,진행중,1760
E00198000020,"광주 태전7지구 E3-10,11블럭 신축 중 소규모 지하안전 영향평가 용역",17.96,진행중,1761
E00001000030,일원개포한신아파트 재건축정비사업 소규모지하안전영향평가,17.84,진행중,1762
E10083000001,문현동 지역주택조합 공동주택 신축공사,16.71,진행중,1763
E00042000031,안양시 호계동 1029-4 지식산업센터 신축공사 소규모지하안전영향평가,14.56,진행중,1764
E00126000035,여수 봉산동 생활형숙박시설 신축공사에 대한 소규모지하안전영향평가,17.71,진행중,1765
E00151000006,포항 용흥4구역 주택재개발정비사업 소규모지하안전영향평가,16.71,진행중,1766
E00134000037,화성동탄 A58블럭 공동주택 신축공사 소규모 지하안전영향평가 용역,15.50,진행중,1767
E10063000014,인천광역시 서구 가정동 305-2번지 루원시티 근린생활시설 신축공사 소규모 지하안전영향평가,19.43,진행중,1768
E10083000002,대구광역시 동구 신기동 주거복합시설 신축공사,14.60,진행중,1769
E10083000003,양산사송 공공주택지구 조성사업,15.74,진행중,1770
E00220000004,흥덕청소년문화의집 및 기흥국민체육센터건립사업,14.37,진행중,1771
E00062000019,안성 산정지구 물류센터 신축공사 소규모지하안전영향평가,17.52,진행중,1772
E00042000032,풍무2지구 환지부지 업무시설 신축사업 소규모지하안전영향평가,18.78,진행중,1773
E00190000029,시흥장현지구 업무 5블럭 업무시설 신축공사,19.40,진행중,1774
E00143000020,"파주시 와동동 1434, 1434-1 근린생활시설 신축공사 중 소규모지하안전영향평가용역(재협의)",14.05,진행중,1775
E10086000006,강남구 신사동 519-13 근린생활시설 신축공사 소규모지하안전영향평가,15.92,진행중,1776
E00098000013,천안 주공4단지 주택재건축정비사업,11.78,진행중,1777
E00196000007,분당선 야탑역외 6개역사 승강설비 설치 소규모 지하안전영향평가,18.67,진행중,1778
E10085000003,전라남도 순천시 덕암동 000 공동주택 신축공사 ,11.86,진행중,1779
E00015000006,연동 오피스텔 및 근린생활시설 신축공사(제주시 연동 283-18번지외 1필지)지하안전영향평가 용역,18.60,진행중,1780
