evalNo,evalNm,constCost,maxDigDepth,digCapacity,startYmd,endYmd,evalCost,proStage,digArea,no
E00163000015,학동 생활형숙박시설신축공사 소규모지하안전영향평가,25000.00,19.95,0.00,20200921,20210514,42900.00,진행중,0,1
E00031000032,대명동 오피스텔 건립에 다른 소규모지하안전영향평가 용역,30000.00,19.96,0.00,20210126,20210219,101200.00,진행중,2683,1
E00039000011,서울시 광진구 천호대로 643일원 역세권 청년주택 신축공사 소규모 지하안전영향평가,65000.00,19.86,0.00,20210104,20211228,50600.00,진행중,0,1
E00063000039,논현동 70-12 주차장 신축공사 소규모 지하안전영향평가 용역,865.00,16.88,0.00,20201201,20210324,44000.00,진행중,203,1
E00131000028,과천지식정보타운 5-2획지 사옥신축공사 설계용역,41925.00,19.96,0.00,20201104,20210531,64900.00,진행중,0,1
E00203000055,고양지축 상업용지 C1-3-6블럭 근린생활시설 신축공사,10000.00,15.50,0.00,20200901,20210228,33000.00,진행중,1003,1
E00099000026,포항시 상도동 643-1 주거복합 신축공사 소규모 지하안전영향평가,328100.00,19.20,0.00,20200930,20210524,108900.00,진행중,0,1
E00109000015,충무로 남산 공동주택 신축공사 소규모 지하안전영향평가서(재협의),2107.00,15.46,0.00,20200107,20211229,139700.00,진행중,0,1
E00223000007,7호선 하계외 2역 승강편의시설 설치공사 소규모 지하안전영향평가 용역(길동역),1313.00,11.36,0.00,20201023,20210731,8172.00,진행중,24,1
E00146000006,대구 대성맨션 소규모재건축정비사업,50533.00,13.80,0.00,20210218,20211117,40700.00,진행중,0,1
E00121000033,"검단C7-2-2 제 1,2종 근린생활시설 신축공사",27400.00,16.08,0.00,20201008,20201228,38000.00,진행중,1091,1
E00012000039,화성 병점 복합타운 상16-1 근린생활시설 신축공사 소규모 지하안전영향평가,20000.00,19.16,0.00,20210104,20210624,63800.00,진행중,0,1
E00133000029,서울마곡 D38 지식산업센터 신축공사,156600.00,19.47,0.00,20210201,20210524,49500.00,진행중,5276,1
E00013000017,문경시 모전동 66-2번지 일원 주상복합 신축공사,72800.00,17.10,0.00,20210301,20210615,88600.00,진행중,0,1
E10063000015,수원시 고등동 근린생활시설 신축공사,17500.00,15.10,0.00,20210111,20210630,25000.00,진행중,1509,1
E10063000017,시흥장현지구 푸리마타워 신축공사 소규모 지하안전영향평가,15000.00,19.90,0.00,20201214,20210531,30000.00,진행중,1384,1
E00065000029,시흥시 오복동 도시개발사업조합 3동 복합빌딩 신축공사,45000.00,18.50,0.00,20201104,20210225,94050.00,진행중,0,1
E00033000013,"인천광역시 청라동 152-16,17 오피스텔 개발사업",27300.00,16.29,0.00,20210101,20210430,44000.00,진행중,2797,1
E00243000038,강동구 강일동 722번지 근린생활시설 소규모지하안전영향평가 및 관련 지반조사 용역,8790.00,14.40,0.00,20210105,20210430,60500.00,진행중,872,1
E00102000098,"장현업무3 근생, 오피스텔 신축공사",25000.00,19.20,0.00,20210201,20210526,135300.00,진행중,2344,1
E00022000035,마곡 오스템글로벌 연구소 신축공사,22500.00,16.15,0.00,20210103,20210630,49500.00,진행중,3111,1
E00035000044,울산광역시 남구 달동 OO주상복합 신축공사 소규모지하안전영향평가,30000.00,15.40,0.00,20201219,20210226,35000.00,진행중,0,1
E10063000018,인천광역시 서구 가정동 301-6번지 루원시티 근린생활시설 신축공사 소규모 지하안전영향평가,20000.00,19.82,0.00,20201228,20210630,26000.00,진행중,4970,1
E10007000009,강남구 역삼동 오피스텔 신축공사 소규모지하안전영향평가,7500.00,18.89,0.00,20210118,20220331,55000.00,진행중,340,1
E00143000021,서울특별시 강남구 역삼동 788-14 소규모지하안전평가 용역,9000.00,13.26,0.00,20210114,20210603,22000.00,진행중,1557,1
E00248000005,화성 병점복합타운 상업용지7,38000.00,19.57,0.00,20201130,20210510,44000.00,진행중,0,1
E00139000020,유천동 332 주상복합 신축공사,65000.00,19.68,0.00,20200831,20210531,57200.00,진행중,0,1
E00038000092,금천구 가산동 60-9 지식산업센터 신축공사 소규모 지하안전영향평가,281200.00,19.95,0.00,20181101,20210806,594000.00,진행중,0,1
E10063000019,수원시 고등지구 복합시설 신축공사 소규모 지하안전영향평가,23800.00,16.15,0.00,20210111,20210531,21000.00,진행중,936,1
E00126000036,전라남도 순천시 해룡면 신대리 1973번지 복합빌딩 신축사업 지하안전영향평가,110000.00,19.90,0.00,20201201,20210126,55000.00,진행중,20637,1
E00121000034,금호동 2가 00주상복합 신축공사,47100.00,16.66,0.00,20200720,20200908,40000.00,진행중,1664,1
E00082000016,평택 고덕 국제화지구 근생시설 (중상14-1-1) 신축공사,95000.00,17.44,0.00,20201201,20210610,44000.00,진행중,0,1
E00236000001,동래구 신청사 건립공사 ,44967.00,19.85,0.00,20210201,20210630,20900.00,진행중,0,1
E00168000002,미추홀구 주안동 84-12외 2필지 오피스텔 신축공사,19600.00,18.10,0.00,20201221,20210127,63500.00,진행중,866,1
E10053000010,수원시 고등지구 C4-4블럭 오피스텔 신축공사,32000.00,19.21,0.00,20210128,20211123,44000.00,진행중,0,1
E00163000016,고령~합천 및 함양~산청 천연가스 공급설비 건설공사(지방도60호선 압입3구간),28482.00,15.40,0.00,20201009,20210312,133950.00,진행중,50,1
E00043000026,면목동 103-6외 3필지 소규모지하안전영평평가 용역,18400.00,15.12,0.00,20210101,20210517,39600.00,진행중,1569,1
E00063000041,수원 교동 근린생활시설 신축공사 소규모 지하안전영향평가 용역,21100.00,19.95,0.00,20201201,20210604,52800.00,진행중,1530,1
E00042000033,화성시 남양뉴타운 화성유일병원 증축공사 소규모지하안전영향평가,15000.00,15.44,0.00,20210125,20210525,55000.00,진행중,1806,1
E00210000020,서초구 1584-8필지 업무시설(오피스텔) 신축공사,6000.00,19.86,0.00,20180720,20180920,55000.00,진행중,306,1
E00033000014,의왕스마트시티 지식산업센터 신축공사,310000.00,16.56,0.00,20201116,20231019,71500.00,진행중,38264,1
E00154000033,안성시 죽산면 두교리 108번지 물류센터 신축공사,50000.00,11.00,0.00,20210205,20210430,83600.00,진행중,0,1
E00126000037,인천 용현 학익 1블록 도시개발구역 주거복합 신축공사(업무1)-재협의,500000.00,18.59,0.00,20210203,20210302,44000.00,진행중,0,1
E00055000062,금정동 개성하이뷰 주상복합 신축공사,61300.00,19.84,0.00,20201228,20210315,55000.00,진행중,0,1
E00226000018,서대구 미래비즈니스발전소 건설사업,35300.00,10.65,0.00,20201118,20210618,60582.00,진행중,3262,1
E00143000022,운남동 1599-1번지 근린생활시설 신축공사 소규모지하안전영향평가용역,13700.00,13.31,0.00,20210311,20211031,38500.00,진행중,2044,1
E00018000010,영등포 공공복합시설 건립공사(재협의),23400.00,15.74,0.00,20200529,20210430,50515.00,진행중,1713,1
E00022000036,가산동 오피스텔 신축공사,56900.00,17.40,0.00,20201110,20210530,55000.00,진행중,0,1
E00023000045,동대문구 답십리동 530-14 오피스텔 신축공사,35000.00,19.92,0.00,20210124,20210315,77000.00,진행중,1898,1
E00036000015,"장안동 청년주택 신축공사 중 측량, 지반조사 및 지하안전영향평가(소규모) 용역",22960.00,14.46,0.00,20200911,20210202,77000.00,진행중,0,1
E00022000037,포승2 일반산업단지 지식산업센터 신축공사,423000.00,14.11,0.00,20210310,20210730,66000.00,진행중,35085,1
E00131000030,경기도 부천시 심곡동 192-7번지 신축공사 소규모지하안전평가 용역,30000.00,18.46,0.00,20210223,20210428,36300.00,진행중,1563,1
E00174000007,고등동 608번지 오피스텔 신축공사중 소규모지하안전영향평가 용역,27000.00,19.92,0.00,20210112,20210609,44000.00,진행중,791,1
E00083000017,당리승학 지역주택조합 아파트 신축공사,56000.00,15.50,0.00,20210801,20241231,60500.00,진행중,0,1
E00030000018,보라매 에이스타워(신대방동 377-1) 신축공사,68400.00,19.72,0.00,20200607,20210318,38500.00,진행중,2155,1
E00210000021,전주에코시티 주상3BL 주거복합 신축공사,160000.00,18.92,0.00,20210215,20210321,66000.00,진행중,8022,1
E00021000009,(주)케이에스한국고용정보사옥 신축공사 소규모지하안전영향평가,24000.00,19.36,0.00,20210201,20210609,55000.00,진행중,1586,1
E00126000038,미즈메디 아이케어센터 신축공사  소규모 지하안전영향평가,12500.00,19.20,0.00,20210118,20210309,61600.00,진행중,807,1
E00205000023,함평 군읍리 329 단지형 연립주택 신축공사,7000.00,13.59,0.00,20210317,20210707,55000.00,진행중,7797,1
E00102000099,고양시 도내동 956번지 오피스텔 신축공사,57300.00,17.22,0.00,20210224,20210514,38500.00,진행중,0,1
E10063000020,구래동 주상복합 신축공사 소규모 지하안전영향평가,34000.00,11.88,0.00,20210120,20210630,25000.00,진행중,0,1
E00102000100,경기도 여주시 가남읍 본두리 물류창고 신축공사,97000.00,18.10,0.00,20210215,20210708,137500.00,진행중,64240,1
E00013000018,하남 신장 주상복합 신축공사,25000.00,19.96,0.00,20201206,20210331,45000.00,진행중,1399,1
E00248000006,"수원 고등지구 C-5-1,2 근린생활, 업무시설",25000.00,17.86,0.00,20201130,20210520,55000.00,진행중,3233,1
E00065000030,시흥시 정왕동 2689-2 근린생활시설 및 업무시설 신축공사 소규모지하안전영향평가,48600.00,14.95,0.00,20210203,20210315,44000.00,진행중,3769,1
E10091000001,의정부동 146-5외 6필지 신축공사 소규모 지하안전영향평가,43000.00,19.75,0.00,20210110,20210322,26015.00,진행중,1654,1
E10092000001,제2세계선교센타 소규모 지하안전영향평가 용역,50000.00,18.48,0.00,20210107,20210720,38500.00,진행중,0,1
E00056000011,세종시 3-2생활권 농3-1블럭 판매시설 및 근린생활시설 신축공사,20000.00,13.76,0.00,20210125,20210903,48000.00,진행중,1243,1
E00095000016,화성시 정남면 고지리 115-1 물류센타 신축공사 소규모 지하안전영향평가 용역,16400.00,19.41,0.00,20210208,20210323,80000.00,진행중,0,1
E00022000039,이천시 마장면 표교리 물류센터 신축공사,26300.00,12.71,0.00,20210103,20210715,49500.00,진행중,13074,1
E00088000018,뉴노멀에셋 남양주 물류센터 신축공사 소규모지하안전영향평가 용역,15300.00,16.36,0.00,20201231,20210721,41800.00,진행중,0,1
E00033000015,대치동 943-30번지 업무시 신축공사,40000.00,19.85,0.00,20201102,20201127,5280.00,진행중,0,1
E00106000029,광명동초등학교 복합시설 건립공사 소규모 지하안전영향평가 용역,12450.00,12.46,0.00,20210111,20210323,49000.00,진행중,3378,1
E00030000019,구로동 197-11 지식산업센터 신축공사 소규모 지하안전영향평가,73850.00,18.90,0.00,20210105,20210607,38500.00,진행중,7491,1
E00072000005,신답 극동아파트 리모델링 증축공사,62600.00,12.06,0.00,20201116,20210621,44000.00,진행중,7286,1
E00060000026,오산세교2지구 A-5BL 공공지원 민간임대주택 신축공사,401500.00,19.07,0.00,20200401,20200522,60500.00,진행중,0,1
E00057000028,대동아 아파트 소규모재건축사업,1000.00,13.91,0.00,20190501,20211031,82500.00,진행중,0,1
E00150000013,온천동 주상복합 신축공사 소규모 지하안전영향평가 용역,62300.00,19.30,0.00,20201223,20220203,63800.00,진행중,3350,1
E10082000003,아산공공하수처리시설 증설(3단계)사업 소규모지하안전영향평가 용역,43176.00,13.85,0.00,20200603,20210331,17390.00,진행중,11371,1
E00035000045,kte마포 개발사업 소규모 지하안전영향평가용역,170400.00,17.30,0.00,20210128,20210517,35200.00,진행중,0,1
E00065000031,광주 탄벌동 두산위브지역주택조합아파트 소규모지하안전영향평가 ,460000.00,11.36,0.00,20210212,20210318,63800.00,진행중,0,1
E00236000002,분뇨처리시설 현대화사업,100119.00,15.70,0.00,20201105,20210430,41800.00,진행중,0,1
E10009000007,남문주거복합(제주시 이도일동 1533-1 외 11필지) 신축공사,18000.00,15.11,0.00,20201101,20210315,47300.00,진행중,0,1
E00063000042,서초동 도시형생활주택 개발사업,102000.00,13.35,0.00,20190529,20190828,60500.00,진행중,2863,1
E00203000056,김포시 구래동 6871-55번지 업무시설(오피스텔) 및 근린생활시설 신축공사,11000.00,15.14,0.00,20210309,20210601,58300.00,진행중,0,1
E00127000005,시흥 은계지구 오피스텔 지하안전영향평가용역,41200.00,18.94,0.00,20201201,20210514,71500.00,진행중,2425,1
E00102000102,신당동 291-29 근린생활시설 신축공사,6000.00,18369.00,0.00,20210104,20210531,37400.00,진행중,0,1
E00066000058,화성동탄 2신도시 지원시설용지 39BL 복합시설 개발계획,300000.00,16.16,0.00,20210120,20210328,99000.00,진행중,0,1
E00203000057,새여수새마을금고 웅천사옥 신축공사,15000.00,18.65,0.00,20201228,20210601,63800.00,진행중,1194,1
E00010000033,서초구 잠원동 공동주택 신축공사 소규모지하안전영향평가 용역,42000.00,19.97,0.00,20210121,20211119,51700.00,진행중,0,1
E00131000031,역삼동 멕시카나 신사옥 신축공사,1200.00,19.40,0.00,20200812,20210514,33000.00,진행중,115600,1
E00033000016,포천 창고 신축공사,56000.00,18.10,0.00,20210225,20210401,55000.00,진행중,32997,1
E00099000028,용현자이크레스트(인천) 소규모지하안전영향평가,700000.00,10.71,0.00,20210301,20210930,77000.00,진행중,0,1
E00163000017,장애인복합문화관 건립공사 소규모지하안전영향평가,28100.00,17.06,0.00,20210127,20210626,34724.00,진행중,1673,1
E00232000002,심곡동 근린생활 시설 및 오피스텔 신축공사 소규모지하안전영향평가서 작성,10000.00,15.31,0.00,20210301,20210528,38500.00,진행중,661,1
E00062000022,강남구 역삼동 823-11 업무빌딩 신축공사 소규모지하안전영향평가,8000.00,19.90,0.00,20201217,20210319,35000.00,진행중,0,1
E00164000013,제넥신컨소시엄 마곡D9-1BL R&D센터 신축공사 소규모지하안전영향평가,80000.00,16.50,0.00,20200911,20210531,44000.00,진행중,6034,1
E00243000040,서초구 서초동 1657-2 역세권 청년주택 신축공사 소규모지하안전영향평가 용역,30000.00,16.73,0.00,20210104,20210630,49500.00,진행중,301,1
E10053000011,의왕시 내손동 643번지 주상복합 신축공사,10800.00,13.76,0.00,20210125,20210602,60500.00,진행중,0,1
E00024000010,여수 학동 78-10 주거복합 신축공사,73000.00,19.76,0.00,20201028,20210402,66000.00,진행중,0,1
E00063000043,송파구 장지동 842-1번지 공공지원민간임대주택(역세권 청년주택),113000.00,19.69,0.00,20201111,20211025,88000.00,진행중,3913,1
E00060000027,아산배방지구 업무용지 13BL 오피스텔 신축공사,285800.00,19.91,0.00,20201203,20210331,60500.00,진행중,14073,1
E00065000032,시흥시 장현동 장현지구 업무용지(업4) 오피스텔 신축공사,30000.00,18.94,0.00,20210101,20210405,48400.00,진행중,1284,1
E00083000018,경상남도 김해시 어방동 468-8번지 일원 주상복합 신축공사,100000.00,16.50,0.00,20210203,20210324,89100.00,진행중,4323,1
E00060000028,대유평지구 근린공원 지하주차장 신축공사,28500.00,12.56,0.00,20210202,20210331,44000.00,진행중,19068,1
