evalNo,evalNm,maxDigDepth,proStage,no
E00012000077,지하안전평가용역(신목감분기 전력구 외2건)-(북평택분기),13.60,진행중,2128
E00165000024,종로구 통합청사 건립 지하안전영향평가 용역,31.30,진행중,2129
E00024000042,안양수리산 현대지역주택조합 아파트 신축공사,25.56,진행중,2130
E00218000066,부산광역시 동래구 온천동 주상복합 신축공사,37.30,진행중,2131
E00009000036,남해 서면-여수 신덕 지하안전영향평가용역,17.18,진행중,2132
E10110000002,일산병원 건강 통합관리센터 건립공사 지하안전평가 용역,26.09,진행중,2133
E00009000037,대구산업선 철도건설 지하안전영향평가,34.64,진행중,2134
E00047000175,송파구 위례택지개발지구 주차장7BL 복합시설 신축공사,32.42,진행중,2135
E00083000052,경남 양산시 평산동 47-1번지일원 공동주택아파트 신축공사,26.91,진행중,2136
E00022000134,수서역세권 공공주택지구 B1-3블럭 개발사업,39.02,진행중,2137
E00022000135,수서역세권 공공주택지구 B1-4블럭 개발사업,40.29,진행중,2138
E00031000066,범어동 I-WISH 주거복합공사에 따른 지하안전영향평가 재작성 용역,28.74,진행중,2139
E00036000047,"경산 펜타힐즈 더블유 주거복합 신축공사(A2-1BL,1단지)",22.33,진행중,2140
E00036000048,"경산 펜타힐즈 더블유 주거복합 신축공사(A2-1BL,2단지)",23.28,진행중,2141
E00022000136,대전 선화동 95-3번지 일원 주거복합 신축공사,23.31,진행중,2142
E00066000213,논현동 91-7 렉스모터스 사옥 프로젝트,25.81,진행중,2143
E00032000014,평택시 서정동 431 주상복합 신축공사 지하안전평가 재협의,28.52,진행중,2144
E10120000020,부산 감만동 511-38번지 일원 지식산업센터 지하안전평가,35.21,진행중,2145
E00098000072,유성구 봉명동 538-6번지 일원 오피스텔 신축공사 지하안전평가 용역,23.57,진행중,2146
E10071000007,종광대2구역 주택재개발 정비사업 지하안전평가(재협의),26.40,진행중,2147
E00193000012,김포-강화지역 전기공급시설 전력구공사(월곶-강화) 지하안전평가 용역,65.15,진행중,2148
E00047000176,음성군 감곡면상우리 물류센터 신축공사 ,48.26,진행중,2149
E00017000111,노량진동 역세권 청년주택 신축공사 지하안전평가서[재협의],34.11,진행중,2150
E00009000038,수도권광역급행철도 B노선(용산~상봉) 건설사업 지하안전평가(1구간) 용역,101.84,진행중,2151
E10151000001,수도권광역급행철도 B노선 민간투자사업 지하안전평가 용역,119.30,진행중,2152
E00142000018,부산 해운대구 우동 오피스텔 신축공사 지하안전평가 용역,24.71,진행중,2153
E00047000177,인천검단 AA22BL 공동주택 신축공사,27.85,진행중,2154
E00066000214,울산 옥교동224번지 일원 주거복합 신축공사,25.78,진행중,2155
E00020000031,부산 강서지역 전기공급시설 전력구공사(신강서-세산) 지하안전영향평가,99.55,진행중,2156
E00057000067,"광주수완 대방디엠시티 C7-1,2블럭 오피스텔 신축공사",22.45,진행중,2157
E00130000038,경기용인 플랫폼시티 도시개발사업 지하안전평가 용역,28.00,진행중,2158
E00218000068,창원 대상공원 특례사업지구내 공동주택 신축공사 지하안전영향평가 (재협의 최종),26.10,진행중,2159
E00130000039,수도권광역급행철도 B노선(용산~상봉) 건설사업 지하안전평가(3공구 3구간)용역,93.32,진행중,2160
E00055000146,경기도 의정부시 의정부동 151-3 일원 주상복합 신축공사 지하안전평가,34.63,진행중,2161
E00030000055,아티스포럼2 지산센터 신축공사 지하안전영향평가,25.40,진행중,2162
E10150000004,제2경춘국도(남양주-춘천) 도로건설공사(제5공구) 지하안전평가용역,22.39,진행중,2163
E00214000006,남양주시 평내동 246-27 주상복합 신축공사,25.61,진행중,2164
E00134000156,(재협의)경기도 의정부시 의정부동 498-2 외 8필지 일원 주상복합 신축공사 지하안전평가,33.87,진행중,2165
E00201000007,부산도시철도 덕천역 시설개량공사  지하안전영향평가용역,11.25,진행중,2166
E00130000040,평택지역 전기공급시설 전력구공사(북현덕분기),47.90,진행중,2167
E00165000025,고덕산단 2차 용수공급시설공사 지하안전영향평가용역,15.40,진행중,2168
E10104000039,포항시 학잠동 공동주택 신축공사 지하안전평가 재협의 2차,45.26,진행중,2169
E00012000078,지하안전평가용역(신목감분기 전력구 외2건)-(당수분기),50.86,진행중,2170
E00033000051,"세운재정비촉진지구 5-1, 3구역 개발계획",39.50,진행중,2171
E00017000112,수원발 KTX직결사업 지하안전평가[재협의],21.79,진행중,2172
E00126000083,"세운재정비 촉진지구 3-2,3구역 도시환경정비사업",40.90,진행중,2173
E00126000084,"세운재정비 촉진지구 3-8,9,10구역 도시환경정비사업",40.72,진행중,2174
E00044000061,수서역세권 업무용지 B1-2부지 개발사업 지하안전평가,28.72,진행중,2175
E00133000111,무교다동 제31지구 개발사업 지하안전평가,37.62,진행중,2176
E00163000043,계양신도시 열수송관공사(1단계-1공구) ,11.88,진행중,2177
E00203000123,성수동1가 72-1외 1필지 업무시설 신축공사 지하안전평가,29.18,진행중,2178
E10131000014,평택 브레인시티 상업1-2-7BL 오피스텔 신축공사,28.95,작성중,2179
E00022000137,해운대 우동 홈플러스 부지 개발사업 중 지하안전평가,34.60,진행중,2180
E10131000015,강남구 논현동 254-4 업무시설 신축공사,25.36,진행중,2181
E00066000216,광주광역시 남구 서동 112번지 공동주택 신축공사,20.48,진행중,2182
E00062000066,봉천동 근린생활시설 및 업무시설 신축공사,24.10,진행중,2183
E00042000068,남양주 화도 금남5지구 물류센터 신축공사 지하안전평가(재협의),43.03,진행중,2184
E00082000034,여의도동 업무시설 신축공사,35.34,진행중,2185
E00051000006,광주연구개발특구 첨단3지구 개발사업 지하안전평가 용역,0.00,작성중,2186
E00223000026,지하안전평가용역(경기지역 외 1건)2구간,57.00,진행중,2187
E00063000122,전남 장성 물류센터 개발사업,34.88,진행중,2188
E00047000180,을지로3가구역 제6지구 업무시설 신축공사,32.90,진행중,2189
E10116000010,(재협의)마포 무쇠막지역주택조합 신축 지하안전평가 용역,24.11,진행중,2190
E00035000088,안락1구역 주택사업 재개발 정비사업 지하안전평가 용역,23.90,진행중,2191
E00082000035,제네시스 대구 거점 신축공사,24.11,진행중,2192
E00063000123,돈의문2재정비촉진구역 도시정비형 재개발사업,31.71,진행중,2193
E00188000019,청라 봉오대로 횡단부 지하안전평가 용역,9.50,진행중,2194
E00127000025,(2차 재협의) 여의도 오피스텔(임대주택)개발사업 지하안전평가,29.46,진행중,2195
E00109000049,미아역세권 활성화사업 신축공사(195번지) 지하안전평가(재협의) 용역,26.80,진행중,2196
E00097000021,위례선 도시철도사업 지하안전평가 용역(재협의),6.80,진행중,2197
E10067000005,브레인시티산단 진입도로 개설공사 지하안전영향평가 용역,12.89,진행중,2198
E00126000085,서울시 강서구 마곡명소화부지 DSP2 개발사업,20.71,진행중,2199
E00126000086,"서울시 강서구 마곡명소화부지 DSP1-1,2 개발사업",19.51,진행중,2200
E00126000087,마곡지구 명소화부지(DSP1-2) 지하안전평가,23.16,진행중,2201
E10006000052,DB 손해보험 부산사옥 신축현장 지하안전영향평가 재협의 용역,36.10,진행중,2202
E00102000208,구미 도량 꽃동산 근린공원 민간공원 조성사업(2단지) 지하안전평가(재협의) 용역,26.74,진행중,2203
E10162000005,수표지구 기부채납부지 공공임대시설 지하철 연결통로 중 지하안전평가 용역,10.60,진행중,2204
E10140000001,J PROJECT 지하안전평가,32.35,진행중,2205
E00134000161,(재협의)청담동 고급주택 신축공사 지하안전평가,42.26,진행중,2206
E00012000079,호남고속철도2단계 제4공구 지하안전영향평가 재협의 용역,92.94,진행중,2207
E00248000033,강남구 청담동 복합시설 신축공사,26.09,진행중,2208
E00133000113,강동구 천호동 413-1 공동주택 신축공사,28.46,진행중,2209
E00130000041,도봉산 ~옥정 광역철도 1공구 지하안전평가(재협의),18.50,진행중,2210
E10044000035,화성시 화산주택 주택재건축 정비사업,21.96,진행중,2211
E00223000027,지하안전평가용역(경기지역 외 1건)3구간,87.70,진행중,2212
E00165000026,제2경춘국도(남양주~춘천) 도로건설공사 용역 지하안전평가,12.00,진행중,2213
E00031000069,수성지구 2차우방타운 재건축정비사업 지하안전영향평가 용역,26.35,진행중,2214
E00150000044,"(재협의)(재협의) 가야동 197번지, 197-3번지 공동주택 신축공사 지하안전평가",22.75,진행중,2215
E10132000021,상하동 운동시설(상하동 228-5번지) 신축공사,27.81,진행중,2216
E00055000147,제1기숙사 신축공사 지하안전영향평가 용역,36.94,진행중,2217
E10188000001,강남구 논현동 62-8 업무시설 지하안전영향평가,25.43,진행중,2218
E10013000023,광명학온 공공주택지구 조성사업의 유통단지 연결로 설치공사 지하안전평가,15.48,진행중,2219
E00056000031,역삼동 700-2 업무시설 신축공사 지하안전평가 용역,28.45,진행중,2220
E00200000058,지하안전영향평가용역(과천-동안양T/L 지중화공사),68.33,진행중,2221
E00047000181,서울시 중구 명동구역 제1지구 도시정비형 재개발사업,41.16,진행중,2222
E00088000035,광주 진우리 물류센터 신축공사 지하안전평가 용역(재협의),26.46,진행중,2223
E00106000063,충남지역 전기공급시설 전력구공사(2차),38.13,진행중,2224
E00218000072,자성로 하부 통학로 보행환경개선사업,5.86,진행중,2225
E00055000148,답십리자동차부품상가 도시정비형 재개발정비사업 지하안전영향평가 용역,40.11,진행중,2226
E00168000007,수도권 서부지역 전기공급시설 전력구공사(갈산~신광명2단계),59.13,진행중,2227
E10110000007,영산강IV지구 3-2공구 지하안전평가,35.19,진행중,2228
E00174000014,보성~벌교 천연가스 공급설비 건설공사 지하안전평가 용역,11.10,진행중,2229
E00134000162,인천검단 신도시 AA28BL 공동주택 신축공사 지하안전평가,24.57,진행중,2230
E00167000013,서울도시철도7호선 청라국제도시연장 추가정거장 지하안전평가 용역 (출입수직구 우선시공분),64.40,진행중,2231
E00223000028,지하안전평가용역(경기지역 외 1건)1구간,58.19,진행중,2232
E10051000021,파주 물류센터 신축공사,33.97,진행중,2233
E00055000150,광명12R구역 주택재개발정비사업 지하안전평가(재협의)용역,40.50,진행중,2234
E10166000001,성남시 박물관 건립공사,24.62,진행중,2235
E10006000053,해운대구 좌동 1429-1번지 지하안전평가,25.10,진행중,2236
E00066000217,석관지구 특별계획구역2 주거복합 신축공사,30.24,진행중,2237
E00127000026,여수 전남병원 새병원 지하안전평가용역,28.39,진행중,2238
E00117000022,서소문고가 개축(성능개선)지하안전영향평가 용역,19.32,작성중,2239
E00133000115,"(재협의)가양동 CJ공장부지 개발사업(1,2,3BL) 지식산업센터 - 1BL",44.38,진행중,2240
E00133000116,"(재협의)가양동 CJ공장부지 개발사업(1,2,3BL) 지식산업센터 - 2BL",29.89,진행중,2241
E00133000117,"(재협의)가양동 CJ공장부지 개발사업(1,2,3BL) 지식산업센터 - 3BL",34.25,진행중,2242
E00178000013,서울시 중구 중림동 112외 10필지 신축공사 지하안전평가,26.85,진행중,2243
E10128000040,송파구 삼전동 7-8 신축공사에 따른 지하안전평가 용역,24.60,진행중,2244
E00057000070,(재협의)춘천시 동면 만천리 공동주택 신축공사,32.10,진행중,2245
E00075000029,검암플라시아 지장송전선로 지중화공사(2단계) 지하안전영향평가용역,41.80,진행중,2246
E00188000020,국회대로 지하차도 및 상부공원화(2단계) 변경설계구간 지하안전평가 용역,18.48,작성중,2247
E00133000118,이천아미지구 공동주택 신축공사 지하안전평가,24.31,진행중,2248
E00010000081,잠실주경기장 리모델링 및 학생체육관 이전공사(재협의),21.46,진행중,2249
E10091000037,(재협의)왕길사거리 지하차도 설치공사 구간 내 간섭 열수송관 이설공사 지하안전평가,12.87,진행중,2250
E00190000104,예미 자연재해위험 개선지구 정비사업 지하안전평가,133.79,진행중,2251
E00164000058,ITS대회의장 신축공사 전 부지정지계획 지하안전평가 재협의 용역,27.00,진행중,2252
E00134000168,여주시 양귀리 물류단지 신축 설계용역 중 지하안전평가,39.21,진행중,2253
E00042000070,김포 풍무 1-1 구역 공동주택 신축공사,24.66,진행중,2254
E10087000003,광주지역 전기공급시설 전력구공사(계림-일곡 2차) 지하안전영향평가 재협의용역,39.74,진행중,2255
E00223000029,풍성로 강관압입공사 지하안전평가,5.19,진행중,2256
E00243000110,평택시 비전동 844번지 외 5필지 주상복합 신축공사,34.26,진행중,2257
E00022000139,성수동 K-PROJECT 복합개발 신축공사,37.21,진행중,2258
E00047000184,성남시 중원구 성남동 2486 오피스텔 신축공사,23.15,진행중,2259
E00139000056,대전 대흥동 22-5번지 일원 주상복합 신축공사,25.96,진행중,2260
E00018000034,영등포 재정비 촉진지구 1-2구역 도시정비형 재개발사업,27.10,진행중,2261
E00044000064,한화생명 대구사옥 신축공사(재협의),39.77,진행중,2262
E10147000004,양주지역 전기공급시설 전력구공사(회천분기2차) 지하안전평가용역(재협의),30.30,진행중,2263
E00133000119,고양장항 공공주택지구 업무시설용지 1-1BL 지식산업센터 신축공사,27.75,진행중,2264
E00134000169,공평소단위 공동개발지구 정비계획 업무시설,38.09,진행중,2265
E10003000028,제5기지 송출배관 1공구(당진LT~부곡) 건설공사 중 석문호 세미쉴드 구간,17.40,진행중,2266
E00018000035,한남5구역 전력구 수직구,39.68,진행중,2267
E00001000089,"강남구 청담동 53-8,22 번지 일원 지하안전평가",35.91,진행중,2268
E00096000065,부산광역시 수영구 광안동 141-5번지 일원 주상복합 신축공사,30.02,진행중,2269
E00139000057,외삼~유성 BRT 연결도로 건설공사 지하안전평가용역,21.21,진행중,2270
E10093000003,대산임해산업지역 공업용수도(해수담수화)사업 저류지횡단 지하안전영향평가용역,17.20,진행중,2271
E00100000008,율곡 자연재해위험개선지구 정비사업 지하안전평가 용역,11.64,진행중,2272
E00138000008,화원 설화성산 자연재해위험개선지구 정비사업 지하안전평가 용역(긴급),11.18,진행중,2273
E00027000069,청라 힐링웨이 상업용 건축물 신축공사,25.15,진행중,2274
E00190000105,화성시 오산동 의료시설 건립사업,24.04,진행중,2275
E00098000078,광주시 쌍령공원 민간공원 특례사업 2단지 공동주택 지하안전평가 용역,29.60,진행중,2276
E10092000023,한전 관악동작지사 위탁개발사업 지하안전영향평가용역,20.20,진행중,2277
E00133000121,울산광역시 중구 성남동 219-77 외 3필지 주거복합 신축공사,26.33,진행중,2278
E00168000008,시흥 인천지역 전기공급시설 전력구공사(신시흥-신송도 2차),89.40,진행중,2279
E00121000074,신길동 235외 1필지 파자상가 주거복합 신축공사(재협의),24.20,진행중,2280
E00035000089,봉천제14구역 재개발정비사업 지질조사 및 지하안전영향평가 업무용역,32.01,진행중,2281
E00022000141,서리풀 지단구역 특계A 신축사업(남측부지),61.62,진행중,2282
E00022000142,서리풀 지단구역 특계A 신축사업(북측부지),35.76,진행중,2283
E00134000171,용인시 풍덕천동 복합시설 건설공사 지하안전평가,23.06,진행중,2284
E00096000066,광주광역시 서구 농성동 393-72외 22필지 개발사업,22.26,진행중,2285
E10047000053,광명시 하안동 323-1번지 신원의료재단 신사옥 신축공사 지하안전평가,20.60,진행중,2286
E00199000009,서구 암남동 2-21일원 미진 이지비아 공동주택 신축공사 지하안전평가,25.10,진행중,2287
E00043000076,덕소5A구역 도시환경정비사업,32.21,진행중,2288
E00134000172,(재협의)(재협의)화성병점 복합타운 상업 2BL 복합시설 신축공사,23.11,작성중,2289
E00134000173,(재협의)(재협의)화성병점 복합타운 상업 3BL 복합시설 신축공사,21.72,작성중,2290
E00063000128,(재협의)흑석11재정비촉진구역재개발정비사업,38.76,진행중,2291
E00184000032,해운대구 중동 1752번지 주상복합 신축공사 지하안전평가 용역,33.70,작성중,2292
E10078000013,불당중계펌프장 오수관 직관 설치공사 지하안전영향평가용역,21.71,진행중,2293
E00130000043,옥정~포천 광역철도 건설공사 중 1공구,31.26,진행중,2294
E00006000022,함안지역 전기공급시설 전력구공사(군북-가야) 지하안전평가용역,38.17,진행중,2295
E00204000008,부사동4구역 재개발 정비사업 지하안전평가 용역,23.80,진행중,2296
E00066000218,금천구 독산동 역세권 활성화사업 ,34.42,진행중,2297
E00066000219,무신사 캠퍼스 East4 지하안전평가용역,32.43,진행중,2298
E10159000007,심곡동 주상복합 신축공사 지하안전평가[재협의],21.25,진행중,2299
E00012000081,5호선 길동역 승강편의시설 설치공사 지하안전평가,16.00,진행중,2300
E00149000064,대전도시철도 2호선 건설공사(불티고개 및 서대전육교 지하화구간) 지하안전평가,28.04,진행중,2301
E00009000039,동부간선도로 지하화 민간투자사업 지하안전평가(재협의),33.87,진행중,2302
E00009000040,무주 설천-무풍 도로시설개량공사 지하안전평가,17.78,진행중,2303
E10135000005,팽성2배수지 건설공사(안성천 횡단 관로추진)지하안전평가용역,22.55,진행중,2304
E00196000014,"제2경춘국도(남양주-춘천) 도로건설공사(제3,4공구) 지하안전평가",20.15,진행중,2305
E00047000187,인천경제자유구역 청라국제도시 M5BL 개발사업,23.26,진행중,2306
E00047000188,인천경제자유구역 청라국제도시 B1BL 개발사업,23.26,진행중,2307
E10131000018,성남 복정1지구 업무1-2BL 업무시설 신축공사,28.20,진행중,2308
E00063000131,청주 강서2지구 지역주택조합 공동주택 신축공사,27.00,진행중,2309
E10157000001,동북아 LNG Hub 터미널 송출주배관 해저터널 육상부 지하안전평가,65.91,진행중,2310
E10186000001,인천광역시 신청사 건립사업,21.66,진행중,2311
E00055000151,의대신축공사 지하안전평가 용역,31.24,진행중,2312
E00012000082,안성시 삼죽면 미장지구 물류센터 신축공사 지하안전평가,25.00,진행중,2313
E00017000116,"영등포, 신길 빗물펌프장 증설 및 배수개선사업 지하 안전평가용역",24.90,진행중,2314
E00010000084,성원애드피아 하남 신사옥 신축공사(재협의),32.85,진행중,2315
E00223000030,ARA 연구로 부지정지공사 지하안전평가,43.49,진행중,2316
E00098000080,대전 도시철도2호선 건설사업 소규모 지하안전영향평가 용역,21.38,진행중,2317
E00044000066,논현동 92-2 교육연구시설 신축공사,47.45,진행중,2318
E00047000190,"건대 특별계획구역(4-3,4-4) 업무시설 신축공사",35.28,진행중,2319
E00102000213,백마 지하차도 신축공사 中 지하안전평가 등,10.86,진행중,2320
E00060000100,청주 사직4구역 도시환경정비사업 ,25.11,진행중,2321
E00001000091,돈암제6구역 주택재개발정비사업 지하안전평가,25.36,진행중,2322
E00017000117,신안산선 복선전철 민간투자사업 한양대정거장 출입구#1 지하안전영향평가 재협의,67.37,진행중,2323
E00024000048,여의도동 48-1 업무시설 신축공사,36.45,진행중,2324
E10005000022,세종대학교 찬하관 신축공사,22.06,진행중,2325
E00202000005,삼덕~연화 4차선 확장공사 지하안전평가,62.87,진행중,2326
E10116000014,(재협의)마포 무쇠막지역주택조합 신축 지하안전평가 용역,24.11,진행중,2327
E00141000049,광명 제5R구역 주택재개발 정비사업 중 대로3-24호선(현충지하차도) 도로공사,25.30,진행중,2328
E00063000135,"(재협의)마포로5구역 제10, 11지구 도시정비형 재개발사업",42.36,진행중,2329
E00218000074,(재협의)명장지구 비공원시설 공동주택 1단지 신축공사,31.80,진행중,2330
E00218000075,(재협의)명장지구 비공원시설 공동주택 2단지 신축공사,35.60,진행중,2331
E00218000076,양산 어곡 00아파트  신축공사 지하안전평가(재협의),20.60,진행중,2332
E10013000025,남양주왕숙 국도47호선 이설(지하화)공사 지하안전평가용역,50.80,진행중,2333
E00036000052,캄스퀘어 안산 데이터 센터 신축공사,27.26,진행중,2334
E00190000113,등촌동 등촌역 청년안심주택 신축공사,27.10,진행중,2335
E00043000077,(재협의)덕소5A구역 도시환경정비사업,36.93,진행중,2336
E00184000033,온천장 지역주택조합 주상복합 신축공사 중 지하안전평가 용역,22.20,진행중,2337
E00127000028,부평 데이터센터 2단계 증축공사,24.07,진행중,2338
E00130000047,"용인 반도체 클러스터 일반산업단지 용수공급시설(공업, 생활용수) 지하안전평가(변경) 용역",9.00,진행중,2339
E00066000222,방배7구역 주택재건축정비사업,21.10,진행중,2340
E10047000056,강남구 청담동 100-19번지 신축공사 지하안전평가,22.19,진행중,2341
E00248000035,(재협의)역삼동 828-2번지 청년주택 신축공사,36.26,진행중,2342
E00043000078,동탄 엘앤씨 사옥 신축공사,22.99,진행중,2343
E00032000015,회야계통 송수관로 복선화사업(회야정수장~상개배수지 외 1개소) 지하안전평가용역,14.42,진행중,2344
E00136000003,부산신항-김해 고속도로 건설공사 지하안전평가,25.50,진행중,2345
E00066000224,수표구역 도시정비형 재개발사업 (지하안전평가),39.30,진행중,2346
E00131000095,서울특별시 강남구 역삼동 678-11번지 일원 업무시설 신축공사 지하안전영향평가 용역,29.60,진행중,2347
E00022000146,신촌지역(마포)4-10지구 도시정비형 재개발사업,35.31,진행중,2348
E00047000192,논현동 88-9번지 신축공사,26.63,진행중,2349
E00076000009,154KV 신광명-온수 No.15호~No.18호 구간 T/L 지중화,66.50,진행중,2350
E00150000049,(재협의) 울산시 남구 신정동 638-1번지 공동주택 신축공사 지하안전평가용역 ,24.31,진행중,2351
E10108000004,충남지역 전기공급시설 전력구공사(당진화력-신석문-신송산 3차 터널) 지하안전평가용역,81.54,진행중,2352
E00190000114,대전시 봉명동 임대주택 신축공사,23.13,진행중,2353
E00130000048,옥정~포천 광역철도 건설공사(2공구) 지하안전평가 용역,69.70,진행중,2354
E00163000046,2024년 부천지역 주수송관 취약지구 개선공사 지하안전평가 용역,8.20,진행중,2355
E00109000054,방이동 56번지 공동주택 건설사업,26.96,진행중,2356
E00246000012,명일1동 주민센터 복합화사업 지하안전평가(재협의)용역,26.25,진행중,2357
E10131000019,양주 석우리 물류센터 신축공사 지하안전평가,26.31,진행중,2358
E00200000060,고천나구역 주택재개발사업 지하안전평가재협의용역,22.77,진행중,2359
E00122000037,광주 학동물류단지 진입도로 확장공사 비개착 통로암거 신축공사,11.98,진행중,2360
E00076000010,(재협의) 충남지역 전기공급시설 전력구공사(1차) 지하안전평가 ,71.50,진행중,2361
E00100000010,장항선 개량 2단계(신성~주포간) 지하안전평가 및 지반조사 용역,24.69,진행중,2362
E10136000002,개포주공1단지 주택재건축 정비사업 중 추진구간,9.99,진행중,2363
E10086000056,"서울도시철도 9호선 4단계 연장사업 1,2공구 건설공사 지하안전영향평가(재협의) 용역",32.47,진행중,2364
E00056000033,논현동 98번지외 3필지 신축공사 흙막이 변경설계 및 지하안전평가 재협의 용역,25.06,진행중,2365
E00127000029,농협은행 경기영업본부 연결통로 설치공사 지하안전평가용역,14.80,진행중,2366
E00173000013,"공촌~부평, 남동~수산간 비상연계관로 기본 및 실시설계 지하안전평가",49.40,진행중,2367
E00055000157,강일S/S 배전인출 전력구공사 지하안전평가용역,38.05,진행중,2368
E10083000036,서부산 행정복합타운 건립사업,30.10,작성중,2369
E00047000196,강남구 삼성동 112-5일원 라마다호텔 부지 개발사업 신축공사,36.30,진행중,2370
E00190000115,남양주 화도 묵현리 17번지 공동주택 신축공사,18.86,진행중,2371
E00027000075,현대해상 일산사옥 신축공사 지하안전평가,24.67,진행중,2372
E00001000092,부산 마린시티 복합시설 개발사업 / 지하안전평가,27.36,진행중,2373
E10183000001,전곡해양일반산업단지 폐기물처분시설 조성사업 지하안전평가,35.00,작성중,2374
E00185000006,세종지역 전기공급시설 전력구공사(조치원-월산T/L 지중화) 지하안전평가,50.25,진행중,2375
E00130000049,성남지역 전기공급시설 전력구공사(산성-복정-수서),68.70,진행중,2376
E00062000075,목포시 석현동 948번지 근린생활시설 신축공사(주3동) 지하안전평가 등 기술용역,25.47,진행중,2377
E10191000004,송파구 삼전동 7-8 에스텍시스템 잠실 신사옥 신축공사,24.16,진행중,2378
E00188000021,중동 무지개고가 사거리 열수송관 횡단 지하안전평가 용역,9.90,진행중,2379
E00060000104,(재협의) 광주광역시 송암민간공원 조성사업 중 비공원시설 공동주택부지,21.61,진행중,2380
E00144000018,포천양수 건설사업 지하안전평가 용역,31.08,진행중,2381
E00005000045,김해 골든루트산업단지 폐기물처리시설 조성사업,30.59,진행중,2382
E00176000032,망포역세권 복합개발사업,38.20,진행중,2383
E00164000062,부산 우동 1502 복합개발,36.22,진행중,2384
E00102000216,CXC 광주 신축공사,39.45,진행중,2385
E10013000026,대장~홍대 광역철도 민간투자사업 지하안전평가 용역,83.30,진행중,2386
E00163000047,범어동 주거복합 신축공사 지하안전평가 용역,26.05,진행중,2387
E10186000002,지하안전영향평가용역(신김포-양곡-통진),31.51,진행중,2388
E00210000041,속초시 동명동 공동주택 신축공사,21.03,진행중,2389
E00243000114,광주 수랑공원 지하안전평가(재협의),28.49,진행중,2390
E00098000082, 양산사송 A-7BL 공공주택건설사업 지하안전평가용역,20.06,진행중,2391
E00098000083,홍천양수 건설사업 지하안전평가 용역,32.50,진행중,2392
E00045000034,인천 루원시티 상업3블럭 신축공사 지하안전영향평가 용역,29.73,진행중,2393
E00116000082,영등포 1-11 재정비촉진구역 도시환경정비사업,39.43,진행중,2394
E00248000036,"남양주 다산진건 상업 2,3,4BL 오피스텔 신축공사 ",27.85,진행중,2395
E00248000037,(재협의)노량진동 117-2번지 일대 역세권 청년주택 신축공사,35.63,진행중,2396
E00247000067,개포도서관 건립 지하안전영향평가용역,22.32,진행중,2397
E00130000050,수서역 환승센터 복합개발사업 지하안전평가 용역,39.20,진행중,2398
E00051000008,구례읍 하수도정비 중점관리지역 정비사업 지하안전평가 용역,5.00,진행중,2399
E00088000037,삼성동 97-1번지 공동주택 신축공사 지하안전평가,26.31,진행중,2400
E00190000117,경안2지구 주상복합 신축공사,25.70,진행중,2401
E00226000031,동대구 (구)고속버스터미널 이전부지 방향 지하철출입구 설치공사,14.10,진행중,2402
E00243000116,평택~오송 2복선화 건설사업 지하안전평가,110.96,진행중,2403
E00084000044,지하안전평가용역[음성지역 전기공급시설 전력구공사(남음성-덕산T/L지중화)],13.50,진행중,2404
E00181000007,강릉 홍제지역주택조합 아파트 신축공사 지하안전평가 재협의 용역,23.99,진행중,2405
E10148000005,춘천지역 전기공급시설 전력구공사 지하안전평가용역,48.85,진행중,2406
E00096000067,춘천시 삼천동 22-1 공동주택 신축공사,30.76,진행중,2407
E00142000021,우동 00주상복합 신축공사에 따른 지하안전영향평가 용역,25.65,진행중,2408
E00098000086,마포구 신정동 66-2번지 공동주택 신축공사 지하안전평가,20.06,진행중,2409
E00099000054,P5 Ph1 방류수온저감 공사 지하안전평가,12.06,진행중,2410
E10073000006,수암천 하천 정비사업 및 주차장 수변 공원 조성 사업 ,22.50,진행중,2411
E10052000002,장위분기 전력구공사 지하안전평가 용역(재협의),14.80,진행중,2412
E00035000092,덕충주공아파트 재건축정비사업 지하안전평가,25.89,진행중,2413
E00134000182,(재협의)인천검단 신도시 AA28BL 공동주택 신축공사 지하안전평가,24.47,진행중,2414
E10005000023,덕산~화명 비상연계 노후관 개량공사 지하안전평가용역,12.42,진행중,2415
E00134000184,청담동 고급주택 신축공사 지하안전평가,42.21,진행중,2416
E00047000198,성남금토 공공주택지구 상업용지 업무시설 신축공사 (1-1BL),24.36,진행중,2417
E00239000026,고양시 문봉동 데이터센터 개발사업,29.36,진행중,2418
E00130000064,수서~광주 복선전철 1공구 건설공사 (수서역 환승센터 복합개발사업) 지하안전평가,39.20,진행중,2419
E00047000199,창원특례시 성산구 중앙동 주상복합 신축공사,25.56,진행중,2420
E00010000086,서대문구 홍은동 322-1 가로주택정비사업 신축공사,22.34,진행중,2421
E00044000068,한남동 730 복합시설 신축공사 일반 지하안전평가,27.52,진행중,2422
E00243000117,강남구 삼성동 57-5번지 외 3필지 공동주택 신축공사(재협의),20.86,진행중,2423
E00044000069,(재협의)스타필드 창원 복합쇼핑몰 신축공사,22.91,진행중,2424
E00047000200,인천경제자유구역 청라국제도시 B1BL 개발사업,23.26,진행중,2425
E00047000201,"성남금토 공공주택지구 상업용지 업무시설 신축공사 (1-2,3BL)",24.36,진행중,2426
E00047000202,"성남금토 공공주택지구 상업용지 업무시설 신축공사 (1-7,8BL)",24.36,진행중,2427
E00047000203,성남금토 공공주택지구 상업용지 업무시설 신축공사 (1-9BL),24.36,진행중,2428
