evalNo,evalNm,constCost,maxDigDepth,digCapacity,startYmd,endYmd,evalCost,proStage,digArea,no
E00121000016,수원 호매실 공동주택지구 생활숙박시설 신축공사,36000.00,22.52,0.00,20180315,20180727,93500.00,진행중,0,1
E00030000006,수원시 권선구 서둔동 66번지 자동차매매전시장 신축,20000.00,23.66,0.00,20180601,20190115,55000.00,진행중,0,1
E00002000010,서울 마포구 노고산동 57-50외 신촌역 오피스텔 신축,0.00,30.06,0.00,20180910,20190304,77000.00,승인완료,30,1
E00025000009,서울 동대문구 청량리역 승강편의시설,4300.00,14.13,0.00,20180801,20181219,110420.00,진행중,0,1
E00030000002,서울 성수구 성수동 322-1 지식산업센터,87000.00,26.02,0.00,20180322,20180615,71500.00,승인완료,26,1
E00198000008,파주시 와동동 1454-2번지(파주시 운정택지개발지구 F1-1-3 근생 및 오피스텔 신축공사),0.00,29.58,0.00,20181010,20181230,71500.00,승인완료,30,1
E00121000008,"인천시 서구 청라동 96-16, 17 청라 C-4-5, 6 복합시설 신축",41600.00,33.04,0.00,20181219,20190130,66000.00,진행중,33,1
E00121000013,"인천시 서구 청라동 96-16, 17 청라 C-4-5, 6 복합시설 신축[재]",41600.00,33.04,0.00,20181219,20190130,60000.00,진행중,0,1
E10008000003,서울 성동구 성수동1가 656-216외 지식산업센터,0.00,22.39,0.00,20180915,20190201,80300.00,진행중,0,1
E00190000004,서울 성동구 도선동 15 오피스텔 신축,153000.00,29.42,0.00,20180810,20190208,88000.00,승인완료,29,1
E00094000003,서울 서초구 양재동 224 KCTC 물류복합시설 신축 [재],330000.00,34.86,0.00,20181101,20190718,95700.00,진행중,0,1
E00094000002,서울 서초구 양재동 224 KCTC 물류복합시설 신축,0.00,34.86,0.00,20181101,20190718,95700.00,진행중,0,1
E00047000009,서울 광진구 화양동 111-85 오피스텔 신축,0.00,27.00,0.00,,,0.00,승인완료,27,1
E00143000003,인천시 부평구 부평동 738-43번지 외1필지 개발,0.00,27.70,0.00,20180607,20180713,0.00,진행중,28,1
E00144000007,인천시 서구 가정동 루원시티 공동2BL 공동주택 신축,240400.00,25.76,0.00,20190218,20190405,110000.00,승인완료,26,1
E00035000007,서울 광진구 자양1재정비 촉진구역 개발사업,1600000.00,37.60,0.00,20181101,20181213,0.00,진행중,38,1
E00121000021,양주시 광사동 652-5 복합시설 신축,24700.00,27.88,0.00,20180430,20180626,88000.00,진행중,0,1
E00075000008,안양시 호계동 949-9번지 일원 오피스텔 신축,32000.00,21.96,0.00,20190201,20190426,121000.00,진행중,22,1
E00137000003,수원시 권선구 호매실동 1397-1번지 오피스텔 신축,0.00,26.71,0.00,20181110,20190225,95700.00,진행중,27,1
E00114000007,"수원시 인계동 1035-5,6 근린복합",20000.00,28.40,0.00,20180723,20181008,52800.00,진행중,0,1
E00035000010,신안산선 복선철도 민간투자,3389500.00,0.00,0.00,20190201,20190830,0.00,승인완료,0,1
E00038000022,안산시 고잔동 537-7번지 외1필지 오피스텔 신축,1800000.00,30.21,0.00,20181123,20201122,85000.00,진행중,0,1
E00129000002,삼척시 정상동 351 일원 공동주택 신축,0.00,26.70,0.00,20180601,20180831,149900.00,진행중,27,1
E00228000003,서울 강남구 논현동 202-7 역세권 청년주택 신축,0.00,25.90,0.00,,,0.00,승인완료,26,1
E00091000001,서울 강남구 논현동 227-4 논현종합시장 재건축정비사업,0.00,23.50,0.00,,,0.00,승인완료,24,1
E00130000006,강릉시 강릉안인화력 송전선로 건설사업,0.00,53.20,0.00,20180520,20180730,128700.00,진행중,0,1
E00055000027,거제 소동리 오피스텔 신축공사,0.00,32.00,0.00,20180416,20180803,60500.00,승인완료,32,1
E00038000014,경기 용인시 처인구 포곡읍 전대리 359-2 마리스호텔 신축,0.00,27.40,0.00,20180810,20200809,88000.00,진행중,0,1
E00189000002,팽성2배수지  건설공사 소규모 지하안전영향평가,47600.00,16.79,4730.00,20190610,20200210,51345.00,진행중,0,1
E00046000004,강남구 논현동 164-1외 1필지 업무 및 근린생활시설 지하안전영향평가,15000.00,25.09,0.00,20191001,20191212,115500.00,진행중,1084,1
E00136000001,상주지역 전기공급시설 전력구공사 등 2건 지하안전영향평가 용역(상주지역),8624.00,10.00,84.00,20181226,20201004,79950.00,진행중,0,1
E00042000018,김포 고촌 신곡리 헤센 스마트 오피스텔 신축공사 지하안전영향평가,97000.00,37.77,0.00,20190131,20191025,154000.00,진행중,1758,1
E00139000008,대전 유성구 봉명동 446-1번지 외 3필지 생활숙박시설 신축공사,32646.00,25.30,0.00,20190711,20200325,77000.00,진행중,943,1
E00188000001,2018  승강편의시설 설치 소규모 지하안전영향평가 대행용역(교대역 등 3역),7000.00,18.38,39.00,20181217,20190905,81000.00,진행중,0,1
E00045000008,서울아산병원증축공사,260000.00,25.20,0.00,20190808,20200316,88000.00,진행중,13062,1
E00063000016,고양시 향동지구 상업 5-1블럭 업무시설 지하안전영향평가,27000.00,25.38,0.00,20191001,20191127,69000.00,진행중,1957,1
E00063000017,고양시 향동지구 상업 6-1블럭 업무시설 지하안전영향평가,32000.00,26.19,0.00,20191001,20191127,69000.00,진행중,2384,1
E00063000018,고양시 향동지구 상업 7-1블럭 업무시설 지하안전영향평가,22000.00,28.47,0.00,20191001,20191127,69000.00,진행중,1552,1
E00044000011,영등포구 신길동 3608 번지 일원 역세권 청년주택 신축공사,226200.00,28.80,0.00,20191014,20201110,99000.00,진행중,54640,1
E00044000012,해운대 우동 비즈니스 호텔 개발사업,59100.00,35.06,0.00,20191224,20200127,80300.00,진행중,1506,1
E00122000004,고양시 향동지구 상업 3-2블럭 복합시설 신축공사,29000.00,24.02,0.00,20190801,20200229,69000.00,진행중,2219390,1
E00122000005,"고양시 향동지구 상업 4-1,2블럭 복합시설 신축공사",63500.00,2593.00,0.00,20190812,20200229,69000.00,진행중,4015,1
E00139000012,천안 업성호수타운 3차 CGV 신축공사,10000.00,26.50,0.00,20191011,20200828,100210.00,진행중,7260,1
E00088000010,부천 소사본동 주상복합 신축공사 지하안전영향평가,54589.00,24.15,0.00,20200117,20200731,92400.00,진행중,2343,1
E00006000013,양산 석산지역주택조합 아파트 신축에 따른 지하안전영향평가 용역,265000.00,21.00,0.00,20190916,20200331,147400.00,진행중,40756,1
E00226000009,대구광역시 신천동 LIVIN TOWER 신축공사,82400.00,32.40,0.00,20191226,20200430,96800.00,진행중,0,1
E00083000008,해운대 중동 오피스텔 신축공사에 따른 지하안전영향평가,96000.00,27.00,0.00,20191120,20191227,110000.00,진행중,0,1
E00136000002,상주지역 전기공급시설 전력구공사 등 2건 지하안전영향평가 용역(포항남구),10915.00,14.86,61.10,20181226,20201004,79950.00,진행중,47,1
E00139000014,유성선병원 신신관 증축공사,1000.00,25.65,0.00,20191106,20200117,88000.00,진행중,0,1
E00141000009,교수회관 후면부지 신축관련 지하안전영향평가,25000.00,22.96,0.00,20190619,20200224,148000.00,진행중,11410,1
E00002000016,구로동 103-9 복합빌딩 지하안전영향평가,20000.00,28.00,0.00,20190902,20200131,77000.00,진행중,1758,1
E00002000017,삼성동 오피스텔 신축공사 지하안전영향평가,17500.00,24.00,0.00,20181008,20190630,107800.00,진행중,0,1
E00102000037,고려대학교 구로병원 M/P  외래센터동 신축공사,65000.00,29.32,0.00,20190115,20191227,77000.00,진행중,35854,1
E00102000038,안양동 395-29 외 4필지 오피스텔 및 공동주택 신축공사,45000.00,28.36,0.00,20190702,20191128,128700.00,진행중,2473,1
E00102000039,시흥 은계지구 상업 2-2 오피스텔 신축공사,25000.00,23.21,0.00,20190415,20191213,79200.00,진행중,1697,1
E00200000013,위례신도시 일상5 1-2블럭 오피스텔 지반조사 및 지하안전영향평가용역,24739.00,24.70,0.00,20190306,20190930,108900.00,진행중,1678,1
E00002000020,"원남동 휴스턴 오피스텔 A,B 신축공사 지하안전영향평가 용역",30000.00,24.60,0.00,20190708,20191130,110000.00,진행중,484,1
E00243000004,종로구 숭인동 1425번지외 5필지 복합시설 신축에 따른 지반조사 및 지하안전영향평가 용역,60000.00,32.87,0.00,20181112,20190928,34485.00,작성중,2618,1
E00243000005,인천 청라지구 C17-2-4BL 오피스텔 신축공사 지하안전영향평가 및 지반조사 업무,86000.00,31.06,0.00,20181030,20190219,77000.00,작성중,4995,1
E00095000009,검단3구역 도시개발사업 지중화 송전선로 건설공사 지하안전영향평가 용역,31000.00,24.30,0.00,20190515,20191119,220000.00,진행중,47,1
E00095000011,의정부시 의정부동 복합상가 신축공사,90000.00,28.65,0.00,20181130,20190424,110000.00,작성중,11126,1
E00001000011,선화2구역 재개발정비사업 지하안전영향평가,480000.00,25.80,0.00,20181210,20200820,264000.00,진행중,37959,1
E00190000019,남양주 다산지금 일반상업 3-1BL 오피스텔 신축공사 지하안전영향평가,60000.00,25.46,0.00,20191007,20200110,110000.00,진행중,3668,1
E00060000010,대구광역시 만촌동 1039-2 오피스텔 신축공사,293700.00,31.16,0.00,20191022,20200205,75750.00,진행중,4353,1
E00038000054,"판교 제2테크노밸리 E9-1,2블록 신축공사 지하안전영향평가(보완)",125664.00,22.31,0.00,20190523,20200224,77000.00,진행중,6182,1
E00038000055,"서울시 강남구 역삼동 765-18,28 신축공사 지하안전영향평가(보완)",6600.00,34.99,0.00,20190923,20200223,91300.00,진행중,0,1
E00038000056,제주 중문 복합리조트[숙박시설] 신축사업 지하안전영향평가(보완),246554.00,2197.00,0.00,20180831,20181214,85360.00,진행중,0,1
E00038000057,대구광역시 수성구 복합문화시설 신축공사 지하안전영향평가(보완),80000.00,25.68,0.00,20190127,20190508,99000.00,진행중,7364,1
E00038000058,장교구역 12지구 도시환경정비사업 지하안전영향평가(보완),35015.00,27.40,0.00,20180427,20180712,82940.00,진행중,1399,1
E00038000059,의왕 고천동 오토갤러리 신축공사 지하안전영향평가(보완),77900.00,38.58,0.00,20190321,20190826,77000.00,진행중,5024,1
E00038000061,펄어비스 본사사옥 신축공사 지하안전영향평가(보완),174542.00,28.61,0.00,20180611,20190320,66000.00,진행중,7014,1
E00231000003,시화MTV 서해안 우회도로 건설공사 지하안전영향평가(보완) 용역,92215.00,12.55,0.00,20191112,20200310,46353.00,진행중,2760,1
E00038000066,평택시 고덕지구 11-1-1BL 복합시설 신축공사(보완),97000.00,25.90,0.00,20180803,20181220,74140.00,진행중,2457,1
E00038000067,"경기도 평택시 고덕지구 11-1-2, 3BL 복합시설 신축공사 지하안전영향평가(보완)",76000.00,31.50,0.00,20181004,20190328,75900.00,진행중,4200,1
E00038000068,"동탄2신도시 업무 4-1, 2, 3, 4BL 근생 오피스텔 신축공사 지하안전영향평가(보완)",114000.00,30.55,0.00,20181113,20190628,137500.00,진행중,7730,1
E00038000071,남양주 월산5지구 부영아파트 신축공사 지하안전영향평가(보완),101376.00,25.21,0.00,20180531,20190409,90000.00,진행중,26140,1
E00038000072,"여수 안산동 부영아파트 1, 2단지 신축공사 지하안전영향평가(보완)",322122.00,29.87,0.00,20180514,20181203,176000.00,진행중,54395,1
E00038000073,여수 안산동 부영아파트 1단지 신축공사 지하안전영향평가(보완),197930.00,29.30,0.00,20180514,20181203,108334.00,진행중,33482,1
E00038000074,여수 안산동 부영아파트 2단지 신축공사 지하안전영향평가(보완),99360.00,24.93,0.00,20180514,20181203,67666.00,진행중,20913,1
E00200000015,장재-천안 지중화 지하안전영향평가용역,9000.00,14.32,0.00,20190110,20191105,41099.00,진행중,554,1
E00144000014,광양(Ⅰ단계) 공업용수도 시설보강 사업 지하안전영향평가,28300.00,7.91,113.50,20200108,20200506,66910.00,진행중,0,1
E00022000019,광명동,50000.00,23.91,0.00,20191101,20200205,88000.00,진행중,2987,1
E00038000075,현대자동차 특별계획구역 복합개발(GBC) 신축사업 지하안전영향평가(보완),3194000.00,39.80,0.00,20180112,20180502,88000.00,진행중,74148,1
E00031000020,수성구 범어동 주거복합 신축공사에 따른 (대규모) 지하안전영향평가 용역,289000.00,21.00,0.00,20190430,20200602,86900.00,진행중,8292,1
E00102000042,고양시 원흥동 주상복합 신축공사,50000.00,29.09,0.00,20191202,20200309,126500.00,진행중,0,1
E00003000006,새만금 태양광발전사업 345kV 계통연계설비 지하안전영향평가 용역,676900.00,25.33,2282.00,20190218,20200710,261360.00,진행중,49389,1
E00038000076,동대문구 청량리동 오피스텔 및 공동주택 신축공사 지하안전영향평가(보완),85000.00,33.62,0.00,20190514,20191014,101200.00,진행중,4194,1
E10044000002,군산 지곡동 공동주택 신축공사 지하안전영향평가,98000.00,27.48,0.00,20191202,20200531,52800.00,진행중,41477,1
E00042000020,광주광역시 동구 학동 92-2번지 오피스텔 신축공사 지하안전영향평가,79000.00,24.38,0.00,20200205,20200331,93500.00,진행중,2188,1
E00094000012,양재 KCTC 물류복합시설 신축공사,330000.00,34.86,0.00,20180111,20190718,95700.00,진행중,7289,1
E00154000018,대구광역시 북구 침산동 공동주택 신축공사,112100.00,23.00,0.00,20201101,20231001,150000.00,진행중,11600,1
E00190000020,청주지역 전기공급시설 전력구공사(북오송S/S 배전인출) 설계용역,6542.00,22.00,168.00,20190513,20191108,43168.00,진행중,0,1
E00126000027,국회대로 지하차도 및 상부공원화(비개착구간)지하안전영향평가,420000.00,15.60,20.00,20191201,20200630,137324.00,진행중,0,1
E10008000007,부천시 중동 복합시설 신축공사,200000.00,36.60,0.00,20180417,20190109,198000.00,진행중,44488,1
E10008000008,성동구 성수동 지식산업센터 신축공사,54000.00,24.18,0.00,20180918,20190331,80300.00,진행중,7316,1
E10008000009,강서구 등촌동 14-7 지식산업센터 신축공사,89000.00,27.52,0.00,20190117,20190715,93500.00,진행중,5238,1
E00141000011,서울시 잠실동 역세권 청년주택 개발사업에 따른 지하안전영향평가 용역,27000.00,29.41,0.00,20191021,20200427,82500.00,진행중,1234,1
E00243000013,숭인동 1425번지 일대 복합시설 개발사업 지하안전영향평가,60000.00,32.87,0.00,20181112,20190408,34485.00,진행중,2618,1
E00243000014,인천 서구 청라동 6-5번지 C17-2-4BL 오피스텔 신축공사,86000.00,31.06,0.00,20181030,20190219,77000.00,진행중,4995,1
E00243000015,논현종합시장 재건축정비사업 지하안전영향평가 업무,21200.00,23.50,0.00,20181101,20190331,24420.00,진행중,1423,1
E00243000019,원동 다박골 주택재개발 정비사업 지하안전영향평가 용역,240000.00,26.70,0.00,20190424,20191120,86900.00,진행중,51900,1
E00167000003,수도권(4단계) 관로 복선화사업 지하안전영향평가 용역,66423.00,12.07,116.80,20191224,20200811,85424.00,진행중,70,1
E00038000077,문정동 역세권 청년주택 신축공사 지하안전영향평가,130000.00,29.21,0.00,20200103,20200707,82500.00,진행중,1962,1
E00172000003,"청주지역 전기공급시설 관로공사(1-1차,목련로구간)",3460.00,22.00,65.00,20181227,20190624,41890.00,진행중,0,1
E10007000002,인천서구 원창동 392-21외 4필지 지하안전영향평가용역,95000.00,26.49,0.00,20191030,20200512,77000.00,진행중,11344,1
E00035000019,강릉 내곡동 공동주택 신축공사 지하안전영향평가,260000.00,43.01,0.00,20190329,20200319,88000.00,진행중,39020,1
E00001000012,청주고속터미널 복합개발사업 지하안전영향평가 수행 용역,236518.00,40.61,0.00,20191114,20200904,146300.00,진행중,4474,1
E00001000013,청주고속터미널 복합개발사업 지하안전영향평가 수행 용역,354700.00,40.61,0.00,20191114,20200904,146300.00,진행중,11674,1
E00020000007,대저2 재해위험개선지구 정비사업 지하안전영향평가(터널)용역,18766.00,6.70,160.00,20191120,20200517,82959.00,진행중,0,1
E00012000022,잠실천호대교 남단IC 연결체계개선사업 지하환경영향평가 용역,68629.00,19.19,151.56,20190401,20200527,27818.00,진행중,2872,1
