"관리코드","구","동","공사명","착공일 ~ 준공일","신청자","처리상태","도로","포장","허가번호"
"일반-210603-77","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK브로드밴드","착공계 접수","구도","차도","서초구-2021-통신-00117"
"일반-210603-77","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK브로드밴드","착공계 접수","특별시도","보도","서초구-2021-통신-00117"
"일반-210603-77","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK브로드밴드","착공계 접수","특별시도","보도","서초구-2021-통신-00117"
"일반-210603-77","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK브로드밴드","착공계 접수","구도","차도","서초구-2021-통신-00117"
"일반-210603-77","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK브로드밴드","착공계 접수","특별시도","보도","서초구-2021-통신-00117"
"일반-210603-76","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A1(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK브로드밴드","착공계 접수","특별시도","차도","서초구-2021-통신-00119"
"일반-210603-75","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A1(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK브로드밴드","착공계 접수","특별시도","차도","서초구-2021-통신-00120"
"일반-210603-74","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A1(3)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK브로드밴드","착공계 접수","특별시도","차도","서초구-2021-통신-00121"
"일반-210603-72","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK브로드밴드","착공계 접수","구도","차도","서초구-2021-통신-00118"
"일반-210603-72","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK브로드밴드","착공계 접수","특별시도","보도","서초구-2021-통신-00118"
"일반-210603-72","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK브로드밴드","착공계 접수","특별시도","보도","서초구-2021-통신-00118"
"일반-210603-72","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK브로드밴드","착공계 접수","특별시도","보도","서초구-2021-통신-00118"
"일반-210603-72","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK브로드밴드","착공계 접수","특별시도","보도","서초구-2021-통신-00118"
"일반-210603-72","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK브로드밴드","착공계 접수","특별시도","보도","서초구-2021-통신-00118"
"일반-210603-72","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK브로드밴드","착공계 접수","구도","차도","서초구-2021-통신-00118"
"일반-210603-72","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK브로드밴드","착공계 접수","특별시도","보도","서초구-2021-통신-00118"
"일반-210603-72","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK브로드밴드","착공계 접수","특별시도","보도","서초구-2021-통신-00118"
"일반-210603-72","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK브로드밴드","착공계 접수","특별시도","보도","서초구-2021-통신-00118"
"일반-210603-68","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A1(1)<BR>(서초구 서초동   1573-6 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK텔레콤㈜","착공계 접수","특별시도","차도","서초구-2021-통신-00114"
"일반-210603-67","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A1(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK텔레콤㈜","착공계 접수","특별시도","차도","서초구-2021-통신-00115"
"일반-210603-65","서초구","서초동"," 교대역 인근 서초중앙로 지중화 관로공사_A1(3) <BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK텔레콤㈜","착공계 접수","특별시도","차도","서초구-2021-통신-00116"
"일반-210603-64","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK텔레콤㈜","착공계 접수","구도","차도","서초구-2021-통신-00113"
"일반-210603-64","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK텔레콤㈜","착공계 접수","특별시도","보도","서초구-2021-통신-00113"
"일반-210603-64","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK텔레콤㈜","착공계 접수","특별시도","보도","서초구-2021-통신-00113"
"일반-210603-64","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK텔레콤㈜","착공계 접수","특별시도","보도","서초구-2021-통신-00113"
"일반-210603-64","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK텔레콤㈜","착공계 접수","특별시도","보도","서초구-2021-통신-00113"
"일반-210603-64","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK텔레콤㈜","착공계 접수","특별시도","보도","서초구-2021-통신-00113"
"일반-210603-64","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK텔레콤㈜","착공계 접수","구도","차도","서초구-2021-통신-00113"
"일반-210603-64","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK텔레콤㈜","착공계 접수","특별시도","보도","서초구-2021-통신-00113"
"일반-210603-64","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK텔레콤㈜","착공계 접수","특별시도","보도","서초구-2021-통신-00113"
"일반-210603-64","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK텔레콤㈜","착공계 접수","특별시도","보도","서초구-2021-통신-00113"
"일반-210603-63","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK텔레콤㈜","착공계 접수","구도","차도","서초구-2021-통신-00112"
"일반-210603-63","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK텔레콤㈜","착공계 접수","구도","보도","서초구-2021-통신-00112"
"일반-210603-63","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK텔레콤㈜","착공계 접수","기타","보도","서초구-2021-통신-00112"
"일반-210603-63","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK텔레콤㈜","착공계 접수","특별시도","보도","서초구-2021-통신-00112"
"일반-210603-63","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK텔레콤㈜","착공계 접수","특별시도","보도","서초구-2021-통신-00112"
"일반-210603-63","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK텔레콤㈜","착공계 접수","구도","차도","서초구-2021-통신-00112"
"일반-210603-63","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK텔레콤㈜","착공계 접수","특별시도","보도","서초구-2021-통신-00112"
"일반-210603-63","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK텔레콤㈜","착공계 접수","기타","보도","서초구-2021-통신-00112"
"일반-210603-63","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK텔레콤㈜","착공계 접수","구도","차도","서초구-2021-통신-00112"
"일반-210603-63","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","SK텔레콤㈜","착공계 접수","특별시도","보도","서초구-2021-통신-00112"
"일반-210603-08","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","드림라인㈜","착공계 접수","구도","차도","서초구-2021-통신-00103"
"일반-210603-08","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","드림라인㈜","착공계 접수","기타","보도","서초구-2021-통신-00103"
"일반-210603-08","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","드림라인㈜","착공계 접수","특별시도","보도","서초구-2021-통신-00103"
"일반-210603-08","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","드림라인㈜","착공계 접수","특별시도","보도","서초구-2021-통신-00103"
"일반-210603-08","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","드림라인㈜","착공계 접수","특별시도","보도","서초구-2021-통신-00103"
"일반-210603-08","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","드림라인㈜","착공계 접수","특별시도","보도","서초구-2021-통신-00103"
"일반-210603-08","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","드림라인㈜","착공계 접수","구도","차도","서초구-2021-통신-00103"
"일반-210603-08","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","드림라인㈜","착공계 접수","특별시도","보도","서초구-2021-통신-00103"
"일반-210603-08","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","드림라인㈜","착공계 접수","특별시도","보도","서초구-2021-통신-00103"
"일반-210603-08","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","드림라인㈜","착공계 접수","특별시도","보도","서초구-2021-통신-00103"
"일반-210603-04","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","드림라인㈜","착공계 접수","구도","차도","서초구-2021-통신-00102"
"일반-210603-04","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","드림라인㈜","착공계 접수","구도","보도","서초구-2021-통신-00102"
"일반-210603-04","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","드림라인㈜","착공계 접수","기타","보도","서초구-2021-통신-00102"
"일반-210603-04","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","드림라인㈜","착공계 접수","특별시도","보도","서초구-2021-통신-00102"
"일반-210603-04","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","드림라인㈜","착공계 접수","특별시도","보도","서초구-2021-통신-00102"
"일반-210603-04","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","드림라인㈜","착공계 접수","구도","차도","서초구-2021-통신-00102"
"일반-210603-04","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","드림라인㈜","착공계 접수","특별시도","보도","서초구-2021-통신-00102"
"일반-210603-04","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","드림라인㈜","착공계 접수","특별시도","보도","서초구-2021-통신-00102"
"일반-210603-04","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","드림라인㈜","착공계 접수","구도","차도","서초구-2021-통신-00102"
"일반-210603-04","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","드림라인㈜","착공계 접수","특별시도","보도","서초구-2021-통신-00102"
"일반-210602-08","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A1(3)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","드림라인㈜","착공계 접수","특별시도","차도","서초구-2021-통신-00106"
"일반-210602-07","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A1(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","드림라인㈜","착공계 접수","특별시도","차도","서초구-2021-통신-00105"
"일반-210602-05","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A1(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","드림라인㈜","착공계 접수","특별시도","차도","서초구-2021-통신-00104"
"일반-210602-04","관악구","봉천동","쑥고개로11길 31(봉천동 929-5)불량전주교체공사<BR>(관악구 봉천동   929-5 ~ 봉천동   929-5)","2022-03-31 ~ 2022-12-31","㈜KT 서울남부마케팅단 관악지사","착공계 접수","구도","차도","관악구-2021-통신-00058"
"일반-210602-03","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","(주)LG유플러스","착공계 접수","구도","차도","서초구-2021-통신-00108"
"일반-210602-03","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","(주)LG유플러스","착공계 접수","기타","보도","서초구-2021-통신-00108"
"일반-210602-03","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","(주)LG유플러스","착공계 접수","특별시도","보도","서초구-2021-통신-00108"
"일반-210602-03","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","(주)LG유플러스","착공계 접수","특별시도","보도","서초구-2021-통신-00108"
"일반-210602-03","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","(주)LG유플러스","착공계 접수","특별시도","보도","서초구-2021-통신-00108"
"일반-210602-03","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","(주)LG유플러스","착공계 접수","특별시도","보도","서초구-2021-통신-00108"
"일반-210602-03","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","(주)LG유플러스","착공계 접수","구도","차도","서초구-2021-통신-00108"
"일반-210602-03","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","(주)LG유플러스","착공계 접수","특별시도","보도","서초구-2021-통신-00108"
"일반-210602-03","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","(주)LG유플러스","착공계 접수","특별시도","보도","서초구-2021-통신-00108"
"일반-210602-03","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","(주)LG유플러스","착공계 접수","특별시도","보도","서초구-2021-통신-00108"
"일반-210602-00","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","(주)LG유플러스","착공계 접수","구도","차도","서초구-2021-통신-00107"
"일반-210602-00","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","(주)LG유플러스","착공계 접수","기타","보도","서초구-2021-통신-00107"
"일반-210602-00","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","(주)LG유플러스","착공계 접수","구도","보도","서초구-2021-통신-00107"
"일반-210602-00","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","(주)LG유플러스","착공계 접수","특별시도","보도","서초구-2021-통신-00107"
"일반-210602-00","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","(주)LG유플러스","착공계 접수","특별시도","보도","서초구-2021-통신-00107"
"일반-210602-00","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","(주)LG유플러스","착공계 접수","구도","차도","서초구-2021-통신-00107"
"일반-210602-00","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","(주)LG유플러스","착공계 접수","특별시도","보도","서초구-2021-통신-00107"
"일반-210602-00","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","(주)LG유플러스","착공계 접수","기타","보도","서초구-2021-통신-00107"
"일반-210602-00","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","(주)LG유플러스","착공계 접수","구도","차도","서초구-2021-통신-00107"
"일반-210602-00","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A2,보도(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","(주)LG유플러스","착공계 접수","특별시도","보도","서초구-2021-통신-00107"
"일반-210602-84","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A1(3)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","(주)LG유플러스","착공계 접수","특별시도","차도","서초구-2021-통신-00111"
"일반-210602-82","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A1(2)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","(주)LG유플러스","착공계 접수","특별시도","차도","서초구-2021-통신-00110"
"일반-210602-81","서초구","서초동","교대역 인근 서초중앙로 지중화 관로공사_A1_(1)<BR>(서초구 서초동   1573-5 ~ 서초동   1576-2)","2022-05-24 ~ 2022-11-30","(주)LG유플러스","착공계 접수","특별시도","차도","서초구-2021-통신-00109"
"일반-210601-62","강남구","논현동","논현로(1차) 지중화공사<BR>(강남구 논현동   279-37 ~ 논현동   279-37)","2022-04-04 ~ 2022-11-30","한국전력공사 남서울사업본부(직할)","착공계 접수","특별시도","보도","강남구-2021-전기-00105"
"일반-210601-62","강남구","논현동","논현로(1차) 지중화공사<BR>(강남구 논현동   279-37 ~ 논현동   279-37)","2022-04-04 ~ 2022-11-30","한국전력공사 남서울사업본부(직할)","착공계 접수","특별시도","보도","강남구-2021-전기-00105"
"일반-210601-62","강남구","논현동","논현로(1차) 지중화공사<BR>(강남구 논현동   279-37 ~ 논현동   279-37)","2022-04-04 ~ 2022-11-30","한국전력공사 남서울사업본부(직할)","착공계 접수","특별시도","차도","강남구-2021-전기-00105"
"일반-210601-62","강남구","논현동","논현로(1차) 지중화공사<BR>(강남구 논현동   279-37 ~ 논현동   279-37)","2022-04-04 ~ 2022-11-30","한국전력공사 남서울사업본부(직할)","착공계 접수","특별시도","차도","강남구-2021-전기-00105"
"일반-210601-62","강남구","논현동","논현로(1차) 지중화공사<BR>(강남구 논현동   279-77 ~ 논현동   279-77)","2022-04-04 ~ 2022-11-30","한국전력공사 남서울사업본부(직할)","착공계 접수","구도","차도","강남구-2021-전기-00105"
"일반-210601-62","강남구","논현동","논현로(1차) 지중화공사<BR>(강남구 논현동   279-36 ~ 논현동   279-36)","2022-04-04 ~ 2022-11-30","한국전력공사 남서울사업본부(직할)","착공계 접수","구도","차도","강남구-2021-전기-00105"
"일반-210601-62","강남구","논현동","논현로(1차) 지중화공사<BR>(강남구 논현동   279-17 ~ 논현동   279-17)","2022-04-04 ~ 2022-11-30","한국전력공사 남서울사업본부(직할)","착공계 접수","구도","차도","강남구-2021-전기-00105"
"일반-210601-62","강남구","논현동","논현로(1차) 지중화공사<BR>(강남구 논현동   74-30 ~ 논현동   74-30)","2022-04-04 ~ 2022-11-30","한국전력공사 남서울사업본부(직할)","착공계 접수","구도","차도","강남구-2021-전기-00105"
"일반-210601-62","강남구","논현동","논현로(1차) 지중화공사<BR>(강남구 논현동   279-79 ~ 논현동   279-81)","2022-04-04 ~ 2022-11-30","한국전력공사 남서울사업본부(직할)","착공계 접수","구도","차도","강남구-2021-전기-00105"
"일반-210601-62","강남구","논현동","논현로(1차) 지중화공사<BR>(강남구 논현동   279-81 ~ 논현동   279-81)","2022-04-04 ~ 2022-11-30","한국전력공사 남서울사업본부(직할)","착공계 접수","구도","차도","강남구-2021-전기-00105"
"일반-210601-62","강남구","논현동","논현로(1차) 지중화공사<BR>(강남구 논현동   279-81 ~ 논현동   279-81)","2022-04-04 ~ 2022-11-30","한국전력공사 남서울사업본부(직할)","착공계 접수","구도","차도","강남구-2021-전기-00105"
"일반-210527-84","용산구","동자동","동암간53L3외 노후경사전주 교체공사(361120213331,이엔티,박철)<BR>(용산구 동자동   35-41 ~ 동자동   35-41부근)","2022-06-16 ~ 2022-08-14","한국전력공사 마포용산지사","착공계 접수","구도","차도","용산구-2021-전기-00079"
"일반-210527-84","용산구","동자동","동암간53L3외 노후경사전주 교체공사(361120213331,이엔티,박철)<BR>(용산구 동자동   19-87 ~ 동자동   19-87부근)","2022-06-16 ~ 2022-08-14","한국전력공사 마포용산지사","착공계 접수","구도","차도","용산구-2021-전기-00079"
"일반-210525-89","송파구","잠실동","송파구 잠실동 183-4번지 앞 도시가스 인입배관 공사<BR>(송파구 잠실동   183-4 ~ 잠실동   183-4)","2022-06-13 ~ 2022-07-31","코원에너지서비스(주)","착공계 접수","구도","차도","송파구-2021-가스-00050"
"일반-210517-91","성북구","정릉동","정릉진입로(아리랑로19길) 지중화공사<BR>(성북구 정릉동   정릉동 986 ~ 정릉동   정릉동 635-4)","2022-04-29 ~ 2022-11-30","㈜KT 수도권강북고객본부 월곡지점","착공계 접수","구도","차도","성북구-2021-통신-00018"
